# revision=b417ed538d0c7c9c2e49bf9914340c81663c360f
# architecture=x86_64 vendor=amd family=25 model=17 stepping=1 microarchitecture="" features=511
# cache_line_bytes=64 l1_data_bytes=32768 l2_bytes=1048576 l3_bytes=33554432 physical_cores=2 logical_cores=4
# requested_threads=4 effective_threads=4 affinity=none spin=adaptive spin_iterations=10000 spin_duration_ns=0 uses_smt=1 uses_efficiency_cores=0 nested=0
# visible_processors=0:0 0:1 0:2 0:3 
dtype,workload,m,n,k,trans_a,trans_b,configuration,tile_m,tile_n,tile_k,pack_b_minimum_elements,repetition,duration_ns
11,tall,256,64,128,0,0,2,64,64,256,16384,5,701329
11,tall,256,64,128,0,0,3,64,256,64,16384,5,694920
11,tall,256,64,128,0,0,4,64,256,256,0,5,634709
11,tall,256,64,128,0,0,6,32,64,128,16384,6,691374
11,tall,256,64,128,0,0,0,64,256,256,16384,6,682231
11,tall,256,64,128,0,0,1,32,256,256,16384,6,719056
11,tall,256,64,128,0,0,2,64,64,256,16384,6,695511
11,tall,256,64,128,0,0,3,64,256,64,16384,6,713708
11,tall,256,64,128,0,0,4,64,256,256,0,6,626667
11,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,6,693127
11,tails,65,129,67,0,0,0,64,256,256,16384,0,362823
11,tails,65,129,67,0,0,1,32,256,256,16384,0,322412
11,tails,65,129,67,0,0,2,64,64,256,16384,0,484014
11,tails,65,129,67,0,0,3,64,256,64,16384,0,388401
11,tails,65,129,67,0,0,4,64,256,256,0,0,369162
11,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,0,366028
11,tails,65,129,67,0,0,6,32,64,128,16384,0,323604
11,tails,65,129,67,0,0,1,32,256,256,16384,1,305047
11,tails,65,129,67,0,0,2,64,64,256,16384,1,483273
11,tails,65,129,67,0,0,3,64,256,64,16384,1,387199
11,tails,65,129,67,0,0,4,64,256,256,0,1,368531
11,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,1,377976
11,tails,65,129,67,0,0,6,32,64,128,16384,1,311806
11,tails,65,129,67,0,0,0,64,256,256,16384,1,362572
11,tails,65,129,67,0,0,2,64,64,256,16384,2,497394
11,tails,65,129,67,0,0,3,64,256,64,16384,2,374200
11,tails,65,129,67,0,0,4,64,256,256,0,2,380299
11,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,2,364926
11,tails,65,129,67,0,0,6,32,64,128,16384,2,310334
11,tails,65,129,67,0,0,0,64,256,256,16384,2,370574
11,tails,65,129,67,0,0,1,32,256,256,16384,2,314290
11,tails,65,129,67,0,0,3,64,256,64,16384,3,371776
11,tails,65,129,67,0,0,4,64,256,256,0,3,380550
11,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,3,365026
11,tails,65,129,67,0,0,6,32,64,128,16384,3,311577
11,tails,65,129,67,0,0,0,64,256,256,16384,3,373639
11,tails,65,129,67,0,0,1,32,256,256,16384,3,314430
11,tails,65,129,67,0,0,2,64,64,256,16384,3,498235
11,tails,65,129,67,0,0,4,64,256,256,0,4,372807
11,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,4,365006
11,tails,65,129,67,0,0,6,32,64,128,16384,4,318977
11,tails,65,129,67,0,0,0,64,256,256,16384,4,362713
11,tails,65,129,67,0,0,1,32,256,256,16384,4,314060
11,tails,65,129,67,0,0,2,64,64,256,16384,4,494450
11,tails,65,129,67,0,0,3,64,256,64,16384,4,372928
11,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,5,377815
11,tails,65,129,67,0,0,6,32,64,128,16384,5,311566
11,tails,65,129,67,0,0,0,64,256,256,16384,5,363564
11,tails,65,129,67,0,0,1,32,256,256,16384,5,325187
11,tails,65,129,67,0,0,2,64,64,256,16384,5,484765
11,tails,65,129,67,0,0,3,64,256,64,16384,5,372858
11,tails,65,129,67,0,0,4,64,256,256,0,5,377745
11,tails,65,129,67,0,0,6,32,64,128,16384,6,311617
11,tails,65,129,67,0,0,0,64,256,256,16384,6,365777
11,tails,65,129,67,0,0,1,32,256,256,16384,6,324175
11,tails,65,129,67,0,0,2,64,64,256,16384,6,484655
11,tails,65,129,67,0,0,3,64,256,64,16384,6,387780
11,tails,65,129,67,0,0,4,64,256,256,0,6,366649
11,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,6,365737
11,transpose_a,65,129,67,1,0,0,64,256,256,16384,0,761500
11,transpose_a,65,129,67,1,0,1,32,256,256,16384,0,499478
11,transpose_a,65,129,67,1,0,2,64,64,256,16384,0,882240
11,transpose_a,65,129,67,1,0,3,64,256,64,16384,0,778414
11,transpose_a,65,129,67,1,0,4,64,256,256,0,0,652055
11,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,0,746978
11,transpose_a,65,129,67,1,0,6,32,64,128,16384,0,503754
11,transpose_a,65,129,67,1,0,1,32,256,256,16384,1,493048
11,transpose_a,65,129,67,1,0,2,64,64,256,16384,1,857664
11,transpose_a,65,129,67,1,0,3,64,256,64,16384,1,774458
11,transpose_a,65,129,67,1,0,4,64,256,256,0,1,655331
11,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,1,755981
11,transpose_a,65,129,67,1,0,6,32,64,128,16384,1,502092
11,transpose_a,65,129,67,1,0,0,64,256,256,16384,1,757514
11,transpose_a,65,129,67,1,0,2,64,64,256,16384,2,859236
11,transpose_a,65,129,67,1,0,3,64,256,64,16384,2,790733
11,transpose_a,65,129,67,1,0,4,64,256,256,0,2,662431
11,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,2,761430
11,transpose_a,65,129,67,1,0,6,32,64,128,16384,2,494640
11,transpose_a,65,129,67,1,0,0,64,256,256,16384,2,750954
11,transpose_a,65,129,67,1,0,1,32,256,256,16384,2,505427
11,transpose_a,65,129,67,1,0,3,64,256,64,16384,3,752506
11,transpose_a,65,129,67,1,0,4,64,256,256,0,3,664754
11,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,3,815951
11,transpose_a,65,129,67,1,0,6,32,64,128,16384,3,501630
11,transpose_a,65,129,67,1,0,0,64,256,256,16384,3,773106
11,transpose_a,65,129,67,1,0,1,32,256,256,16384,3,513258
11,transpose_a,65,129,67,1,0,2,64,64,256,16384,3,842741
11,transpose_a,65,129,67,1,0,4,64,256,256,0,4,652557
11,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,4,754239
11,transpose_a,65,129,67,1,0,6,32,64,128,16384,4,500469
11,transpose_a,65,129,67,1,0,0,64,256,256,16384,4,766006
11,transpose_a,65,129,67,1,0,1,32,256,256,16384,4,508341
11,transpose_a,65,129,67,1,0,2,64,64,256,16384,4,843742
11,transpose_a,65,129,67,1,0,3,64,256,64,16384,4,803272
11,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,5,784534
11,transpose_a,65,129,67,1,0,6,32,64,128,16384,5,514110
11,transpose_a,65,129,67,1,0,0,64,256,256,16384,5,745646
11,transpose_a,65,129,67,1,0,1,32,256,256,16384,5,505386
11,transpose_a,65,129,67,1,0,2,64,64,256,16384,5,874148
11,transpose_a,65,129,67,1,0,3,64,256,64,16384,5,764584
11,transpose_a,65,129,67,1,0,4,64,256,256,0,5,672736
11,transpose_a,65,129,67,1,0,6,32,64,128,16384,6,508761
11,transpose_a,65,129,67,1,0,0,64,256,256,16384,6,745395
11,transpose_a,65,129,67,1,0,1,32,256,256,16384,6,507410
11,transpose_a,65,129,67,1,0,2,64,64,256,16384,6,873276
11,transpose_a,65,129,67,1,0,3,64,256,64,16384,6,769992
11,transpose_a,65,129,67,1,0,4,64,256,256,0,6,640128
11,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,6,753828
11,transpose_b,65,129,67,0,1,0,64,256,256,16384,0,333809
11,transpose_b,65,129,67,0,1,1,32,256,256,16384,0,247931
11,transpose_b,65,129,67,0,1,2,64,64,256,16384,0,361881
11,transpose_b,65,129,67,0,1,3,64,256,64,16384,0,330935
11,transpose_b,65,129,67,0,1,4,64,256,256,0,0,365727
11,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,0,305167
11,transpose_b,65,129,67,0,1,6,32,64,128,16384,0,253800
11,transpose_b,65,129,67,0,1,1,32,256,256,16384,1,235853
11,transpose_b,65,129,67,0,1,2,64,64,256,16384,1,362402
11,transpose_b,65,129,67,0,1,3,64,256,64,16384,1,329503
11,transpose_b,65,129,67,0,1,4,64,256,256,0,1,365617
11,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,1,305748
11,transpose_b,65,129,67,0,1,6,32,64,128,16384,1,253700
11,transpose_b,65,129,67,0,1,0,64,256,256,16384,1,306780
11,transpose_b,65,129,67,0,1,2,64,64,256,16384,2,365957
11,transpose_b,65,129,67,0,1,3,64,256,64,16384,2,337455
11,transpose_b,65,129,67,0,1,4,64,256,256,0,2,365427
11,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,2,305257
11,transpose_b,65,129,67,0,1,6,32,64,128,16384,2,243815
11,transpose_b,65,129,67,0,1,0,64,256,256,16384,2,320580
11,transpose_b,65,129,67,0,1,1,32,256,256,16384,2,248252
11,transpose_b,65,129,67,0,1,3,64,256,64,16384,3,314641
11,transpose_b,65,129,67,0,1,4,64,256,256,0,3,384685
11,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,3,305297
11,transpose_b,65,129,67,0,1,6,32,64,128,16384,3,244035
11,transpose_b,65,129,67,0,1,0,64,256,256,16384,3,328652
11,transpose_b,65,129,67,0,1,1,32,256,256,16384,3,247871
11,transpose_b,65,129,67,0,1,2,64,64,256,16384,3,362283
11,transpose_b,65,129,67,0,1,4,64,256,256,0,4,380229
11,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,4,305658
11,transpose_b,65,129,67,0,1,6,32,64,128,16384,4,246619
11,transpose_b,65,129,67,0,1,0,64,256,256,16384,4,305868
11,transpose_b,65,129,67,0,1,1,32,256,256,16384,4,255583
11,transpose_b,65,129,67,0,1,2,64,64,256,16384,4,362392
11,transpose_b,65,129,67,0,1,3,64,256,64,16384,4,316894
11,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,5,318457
11,transpose_b,65,129,67,0,1,6,32,64,128,16384,5,246008
11,transpose_b,65,129,67,0,1,0,64,256,256,16384,5,306428
11,transpose_b,65,129,67,0,1,1,32,256,256,16384,5,256263
11,transpose_b,65,129,67,0,1,2,64,64,256,16384,5,361762
11,transpose_b,65,129,67,0,1,3,64,256,64,16384,5,316964
11,transpose_b,65,129,67,0,1,4,64,256,256,0,5,378126
11,transpose_b,65,129,67,0,1,6,32,64,128,16384,6,244015
11,transpose_b,65,129,67,0,1,0,64,256,256,16384,6,305728
11,transpose_b,65,129,67,0,1,1,32,256,256,16384,6,247110
11,transpose_b,65,129,67,0,1,2,64,64,256,16384,6,369914
11,transpose_b,65,129,67,0,1,3,64,256,64,16384,6,317145
11,transpose_b,65,129,67,0,1,4,64,256,256,0,6,365968
11,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,6,318857
10,small,16,32,32,0,0,0,64,256,256,16384,0,16765
10,small,16,32,32,0,0,1,32,256,256,16384,0,16815
10,small,16,32,32,0,0,2,64,64,256,16384,0,16755
10,small,16,32,32,0,0,3,64,256,64,16384,0,16735
10,small,16,32,32,0,0,4,64,256,256,0,0,16324
10,small,16,32,32,0,0,5,64,256,256,9223372036854775807,0,16745
10,small,16,32,32,0,0,6,32,64,128,16384,0,16745
10,small,16,32,32,0,0,1,32,256,256,16384,1,16735
10,small,16,32,32,0,0,2,64,64,256,16384,1,16735
10,small,16,32,32,0,0,3,64,256,64,16384,1,16745
10,small,16,32,32,0,0,4,64,256,256,0,1,16284
10,small,16,32,32,0,0,5,64,256,256,9223372036854775807,1,16745
10,small,16,32,32,0,0,6,32,64,128,16384,1,17055
10,small,16,32,32,0,0,0,64,256,256,16384,1,16715
10,small,16,32,32,0,0,2,64,64,256,16384,2,16946
10,small,16,32,32,0,0,3,64,256,64,16384,2,16775
10,small,16,32,32,0,0,4,64,256,256,0,2,16415
10,small,16,32,32,0,0,5,64,256,256,9223372036854775807,2,16766
10,small,16,32,32,0,0,6,32,64,128,16384,2,16746
10,small,16,32,32,0,0,0,64,256,256,16384,2,16735
10,small,16,32,32,0,0,1,32,256,256,16384,2,16765
10,small,16,32,32,0,0,3,64,256,64,16384,3,16715
10,small,16,32,32,0,0,4,64,256,256,0,3,16314
10,small,16,32,32,0,0,5,64,256,256,9223372036854775807,3,16745
10,small,16,32,32,0,0,6,32,64,128,16384,3,16745
10,small,16,32,32,0,0,0,64,256,256,16384,3,16715
10,small,16,32,32,0,0,1,32,256,256,16384,3,16755
10,small,16,32,32,0,0,2,64,64,256,16384,3,16725
10,small,16,32,32,0,0,4,64,256,256,0,4,16274
10,small,16,32,32,0,0,5,64,256,256,9223372036854775807,4,16745
10,small,16,32,32,0,0,6,32,64,128,16384,4,16715
10,small,16,32,32,0,0,0,64,256,256,16384,4,39499
10,small,16,32,32,0,0,1,32,256,256,16384,4,17466
10,small,16,32,32,0,0,2,64,64,256,16384,4,16746
10,small,16,32,32,0,0,3,64,256,64,16384,4,16755
10,small,16,32,32,0,0,5,64,256,256,9223372036854775807,5,16755
10,small,16,32,32,0,0,6,32,64,128,16384,5,16745
10,small,16,32,32,0,0,0,64,256,256,16384,5,16755
10,small,16,32,32,0,0,1,32,256,256,16384,5,16725
10,small,16,32,32,0,0,2,64,64,256,16384,5,16745
10,small,16,32,32,0,0,3,64,256,64,16384,5,16735
10,small,16,32,32,0,0,4,64,256,256,0,5,16485
10,small,16,32,32,0,0,6,32,64,128,16384,6,16765
10,small,16,32,32,0,0,0,64,256,256,16384,6,16755
10,small,16,32,32,0,0,1,32,256,256,16384,6,16765
10,small,16,32,32,0,0,2,64,64,256,16384,6,16735
10,small,16,32,32,0,0,3,64,256,64,16384,6,16765
10,small,16,32,32,0,0,4,64,256,256,0,6,16345
10,small,16,32,32,0,0,5,64,256,256,9223372036854775807,6,16745
10,skinny,4,256,128,0,0,0,64,256,256,16384,0,170045
10,skinny,4,256,128,0,0,1,32,256,256,16384,0,178307
10,skinny,4,256,128,0,0,2,64,64,256,16384,0,170716
10,skinny,4,256,128,0,0,3,64,256,64,16384,0,169995
10,skinny,4,256,128,0,0,4,64,256,256,0,0,170305
10,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,0,150085
10,skinny,4,256,128,0,0,6,32,64,128,16384,0,174922
10,skinny,4,256,128,0,0,1,32,256,256,16384,1,179128
10,skinny,4,256,128,0,0,2,64,64,256,16384,1,170556
10,skinny,4,256,128,0,0,3,64,256,64,16384,1,170155
10,skinny,4,256,128,0,0,4,64,256,256,0,1,170005
10,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,1,149294
10,skinny,4,256,128,0,0,6,32,64,128,16384,1,174561
10,skinny,4,256,128,0,0,0,64,256,256,16384,1,179398
10,skinny,4,256,128,0,0,2,64,64,256,16384,2,171046
10,skinny,4,256,128,0,0,3,64,256,64,16384,2,170325
10,skinny,4,256,128,0,0,4,64,256,256,0,2,170204
10,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,2,151206
10,skinny,4,256,128,0,0,6,32,64,128,16384,2,183825
10,skinny,4,256,128,0,0,0,64,256,256,16384,2,171367
10,skinny,4,256,128,0,0,1,32,256,256,16384,2,170225
10,skinny,4,256,128,0,0,3,64,256,64,16384,3,171256
10,skinny,4,256,128,0,0,4,64,256,256,0,3,170425
10,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,3,147040
10,skinny,4,256,128,0,0,6,32,64,128,16384,3,185788
10,skinny,4,256,128,0,0,0,64,256,256,16384,3,170916
10,skinny,4,256,128,0,0,1,32,256,256,16384,3,170034
10,skinny,4,256,128,0,0,2,64,64,256,16384,3,170345
10,skinny,4,256,128,0,0,4,64,256,256,0,4,170045
10,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,4,149464
10,skinny,4,256,128,0,0,6,32,64,128,16384,4,184827
10,skinny,4,256,128,0,0,0,64,256,256,16384,4,170375
10,skinny,4,256,128,0,0,1,32,256,256,16384,4,170014
10,skinny,4,256,128,0,0,2,64,64,256,16384,4,170074
10,skinny,4,256,128,0,0,3,64,256,64,16384,4,169934
10,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,5,150926
10,skinny,4,256,128,0,0,6,32,64,128,16384,5,183956
10,skinny,4,256,128,0,0,0,64,256,256,16384,5,170125
10,skinny,4,256,128,0,0,1,32,256,256,16384,5,169975
10,skinny,4,256,128,0,0,2,64,64,256,16384,5,170686
10,skinny,4,256,128,0,0,3,64,256,64,16384,5,170275
10,skinny,4,256,128,0,0,4,64,256,256,0,5,170235
10,skinny,4,256,128,0,0,6,32,64,128,16384,6,179689
10,skinny,4,256,128,0,0,0,64,256,256,16384,6,170235
10,skinny,4,256,128,0,0,1,32,256,256,16384,6,170515
10,skinny,4,256,128,0,0,2,64,64,256,16384,6,170124
10,skinny,4,256,128,0,0,3,64,256,64,16384,6,169964
10,skinny,4,256,128,0,0,4,64,256,256,0,6,170285
10,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,6,158928
10,square,128,128,128,0,0,0,64,256,256,16384,0,1031012
10,square,128,128,128,0,0,1,32,256,256,16384,0,578196
10,square,128,128,128,0,0,2,64,64,256,16384,0,604866
10,square,128,128,128,0,0,3,64,256,64,16384,0,1012424
10,square,128,128,128,0,0,4,64,256,256,0,0,982881
10,square,128,128,128,0,0,5,64,256,256,9223372036854775807,0,973907
10,square,128,128,128,0,0,6,32,64,128,16384,0,583834
10,square,128,128,128,0,0,1,32,256,256,16384,1,605406
10,square,128,128,128,0,0,2,64,64,256,16384,1,604654
10,square,128,128,128,0,0,3,64,256,64,16384,1,1019826
10,square,128,128,128,0,0,4,64,256,256,0,1,984332
10,square,128,128,128,0,0,5,64,256,256,9223372036854775807,1,977173
10,square,128,128,128,0,0,6,32,64,128,16384,1,584996
10,square,128,128,128,0,0,0,64,256,256,16384,1,1011623
10,square,128,128,128,0,0,2,64,64,256,16384,2,584204
10,square,128,128,128,0,0,3,64,256,64,16384,2,1028940
10,square,128,128,128,0,0,4,64,256,256,0,2,983061
10,square,128,128,128,0,0,5,64,256,256,9223372036854775807,2,975039
10,square,128,128,128,0,0,6,32,64,128,16384,2,581731
10,square,128,128,128,0,0,0,64,256,256,16384,2,1014458
10,square,128,128,128,0,0,1,32,256,256,16384,2,589011
10,square,128,128,128,0,0,3,64,256,64,16384,3,1020036
10,square,128,128,128,0,0,4,64,256,256,0,3,984493
10,square,128,128,128,0,0,5,64,256,256,9223372036854775807,3,974959
10,square,128,128,128,0,0,6,32,64,128,16384,3,583323
10,square,128,128,128,0,0,0,64,256,256,16384,3,1012094
10,square,128,128,128,0,0,1,32,256,256,16384,3,588330
10,square,128,128,128,0,0,2,64,64,256,16384,3,604695
10,square,128,128,128,0,0,4,64,256,256,0,4,1027717
10,square,128,128,128,0,0,5,64,256,256,9223372036854775807,4,975129
10,square,128,128,128,0,0,6,32,64,128,16384,4,585015
10,square,128,128,128,0,0,0,64,256,256,16384,4,1012205
10,square,128,128,128,0,0,1,32,256,256,16384,4,588351
10,square,128,128,128,0,0,2,64,64,256,16384,4,594690
10,square,128,128,128,0,0,3,64,256,64,16384,4,1022811
10,square,128,128,128,0,0,5,64,256,256,9223372036854775807,5,982230
10,square,128,128,128,0,0,6,32,64,128,16384,5,593227
10,square,128,128,128,0,0,0,64,256,256,16384,5,1011383
10,square,128,128,128,0,0,1,32,256,256,16384,5,583353
10,square,128,128,128,0,0,2,64,64,256,16384,5,597123
10,square,128,128,128,0,0,3,64,256,64,16384,5,1020567
10,square,128,128,128,0,0,4,64,256,256,0,5,984312
10,square,128,128,128,0,0,6,32,64,128,16384,6,583793
10,square,128,128,128,0,0,0,64,256,256,16384,6,1011584
10,square,128,128,128,0,0,1,32,256,256,16384,6,574309
10,square,128,128,128,0,0,2,64,64,256,16384,6,603263
10,square,128,128,128,0,0,3,64,256,64,16384,6,1012775
10,square,128,128,128,0,0,4,64,256,256,0,6,995600
10,square,128,128,128,0,0,5,64,256,256,9223372036854775807,6,975240
10,large,256,256,256,0,0,0,64,256,256,16384,0,4037442
10,large,256,256,256,0,0,1,32,256,256,16384,0,4039595
10,large,256,256,256,0,0,2,64,64,256,16384,0,4051132
10,large,256,256,256,0,0,3,64,256,64,16384,0,4051383
10,large,256,256,256,0,0,4,64,256,256,0,0,4053245
10,large,256,256,256,0,0,5,64,256,256,9223372036854775807,0,6373678
10,large,256,256,256,0,0,6,32,64,128,16384,0,4050681
10,large,256,256,256,0,0,1,32,256,256,16384,1,4043080
10,large,256,256,256,0,0,2,64,64,256,16384,1,4094747
10,large,256,256,256,0,0,3,64,256,64,16384,1,4092815
10,large,256,256,256,0,0,4,64,256,256,0,1,4039495
10,large,256,256,256,0,0,5,64,256,256,9223372036854775807,1,6414849
10,large,256,256,256,0,0,6,32,64,128,16384,1,4064672
10,large,256,256,256,0,0,0,64,256,256,16384,1,4065834
10,large,256,256,256,0,0,2,64,64,256,16384,2,4054807
10,large,256,256,256,0,0,3,64,256,64,16384,2,4074477
10,large,256,256,256,0,0,4,64,256,256,0,2,4049149
10,large,256,256,256,0,0,5,64,256,256,9223372036854775807,2,6388489
10,large,256,256,256,0,0,6,32,64,128,16384,2,4057271
10,large,256,256,256,0,0,0,64,256,256,16384,2,4195217
10,large,256,256,256,0,0,1,32,256,256,16384,2,4044693
10,large,256,256,256,0,0,3,64,256,64,16384,3,4039104
10,large,256,256,256,0,0,4,64,256,256,0,3,4060847
10,large,256,256,256,0,0,5,64,256,256,9223372036854775807,3,5976523
10,large,256,256,256,0,0,6,32,64,128,16384,3,4067827
10,large,256,256,256,0,0,0,64,256,256,16384,3,4037391
10,large,256,256,256,0,0,1,32,256,256,16384,3,4052033
10,large,256,256,256,0,0,2,64,64,256,16384,3,4097952
10,large,256,256,256,0,0,4,64,256,256,0,4,4043671
10,large,256,256,256,0,0,5,64,256,256,9223372036854775807,4,6207759
10,large,256,256,256,0,0,6,32,64,128,16384,4,4099264
10,large,256,256,256,0,0,0,64,256,256,16384,4,4043541
10,large,256,256,256,0,0,1,32,256,256,16384,4,4056470
10,large,256,256,256,0,0,2,64,64,256,16384,4,4194656
10,large,256,256,256,0,0,3,64,256,64,16384,4,4045553
10,large,256,256,256,0,0,5,64,256,256,9223372036854775807,5,6505435
10,large,256,256,256,0,0,6,32,64,128,16384,5,4056370
10,large,256,256,256,0,0,0,64,256,256,16384,5,4055478
10,large,256,256,256,0,0,1,32,256,256,16384,5,4477510
10,large,256,256,256,0,0,2,64,64,256,16384,5,4045393
10,large,256,256,256,0,0,3,64,256,64,16384,5,4048548
10,large,256,256,256,0,0,4,64,256,256,0,5,4054117
10,large,256,256,256,0,0,6,32,64,128,16384,6,4053105
10,large,256,256,256,0,0,0,64,256,256,16384,6,4069500
10,large,256,256,256,0,0,1,32,256,256,16384,6,4041858
10,large,256,256,256,0,0,2,64,64,256,16384,6,4049199
10,large,256,256,256,0,0,3,64,256,64,16384,6,4049980
10,large,256,256,256,0,0,4,64,256,256,0,6,4116770
10,large,256,256,256,0,0,5,64,256,256,9223372036854775807,6,6226237
10,deep,32,64,513,0,0,0,64,256,256,16384,0,968819
10,deep,32,64,513,0,0,1,32,256,256,16384,0,964644
10,deep,32,64,513,0,0,2,64,64,256,16384,0,969020
10,deep,32,64,513,0,0,3,64,256,64,16384,0,960578
10,deep,32,64,513,0,0,4,64,256,256,0,0,957823
10,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,0,954599
10,deep,32,64,513,0,0,6,32,64,128,16384,0,954098
10,deep,32,64,513,0,0,1,32,256,256,16384,1,960587
10,deep,32,64,513,0,0,2,64,64,256,16384,1,959416
10,deep,32,64,513,0,0,3,64,256,64,16384,1,958735
10,deep,32,64,513,0,0,4,64,256,256,0,1,960206
10,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,1,955670
10,deep,32,64,513,0,0,6,32,64,128,16384,1,959836
10,deep,32,64,513,0,0,0,64,256,256,16384,1,958124
10,deep,32,64,513,0,0,2,64,64,256,16384,2,958965
10,deep,32,64,513,0,0,3,64,256,64,16384,2,959906
10,deep,32,64,513,0,0,4,64,256,256,0,2,958895
10,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,2,955340
10,deep,32,64,513,0,0,6,32,64,128,16384,2,960297
10,deep,32,64,513,0,0,0,64,256,256,16384,2,958675
10,deep,32,64,513,0,0,1,32,256,256,16384,2,958754
10,deep,32,64,513,0,0,3,64,256,64,16384,3,951875
10,deep,32,64,513,0,0,4,64,256,256,0,3,960146
10,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,3,954749
10,deep,32,64,513,0,0,6,32,64,128,16384,3,959105
10,deep,32,64,513,0,0,0,64,256,256,16384,3,957672
10,deep,32,64,513,0,0,1,32,256,256,16384,3,968098
10,deep,32,64,513,0,0,2,64,64,256,16384,3,959937
10,deep,32,64,513,0,0,4,64,256,256,0,4,960046
10,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,4,955240
10,deep,32,64,513,0,0,6,32,64,128,16384,4,960798
10,deep,32,64,513,0,0,0,64,256,256,16384,4,977964
10,deep,32,64,513,0,0,1,32,256,256,16384,4,959196
10,deep,32,64,513,0,0,2,64,64,256,16384,4,960297
10,deep,32,64,513,0,0,3,64,256,64,16384,4,959495
10,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,5,954728
10,deep,32,64,513,0,0,6,32,64,128,16384,5,960407
10,deep,32,64,513,0,0,0,64,256,256,16384,5,958374
10,deep,32,64,513,0,0,1,32,256,256,16384,5,958134
10,deep,32,64,513,0,0,2,64,64,256,16384,5,959466
10,deep,32,64,513,0,0,3,64,256,64,16384,5,959666
10,deep,32,64,513,0,0,4,64,256,256,0,5,959065
10,deep,32,64,513,0,0,6,32,64,128,16384,6,959536
10,deep,32,64,513,0,0,0,64,256,256,16384,6,960918
10,deep,32,64,513,0,0,1,32,256,256,16384,6,958845
10,deep,32,64,513,0,0,2,64,64,256,16384,6,957562
10,deep,32,64,513,0,0,3,64,256,64,16384,6,952295
10,deep,32,64,513,0,0,4,64,256,256,0,6,958534
10,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,6,955820
10,wide,32,512,128,0,0,0,64,256,256,16384,0,1022470
10,wide,32,512,128,0,0,1,32,256,256,16384,0,982791
10,wide,32,512,128,0,0,2,64,64,256,16384,0,775200
10,wide,32,512,128,0,0,3,64,256,64,16384,0,979756
10,wide,32,512,128,0,0,4,64,256,256,0,0,989350
10,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,0,2266191
10,wide,32,512,128,0,0,6,32,64,128,16384,0,799566
10,wide,32,512,128,0,0,1,32,256,256,16384,1,1028549
10,wide,32,512,128,0,0,2,64,64,256,16384,1,777373
10,wide,32,512,128,0,0,3,64,256,64,16384,1,976180
10,wide,32,512,128,0,0,4,64,256,256,0,1,985745
10,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,1,2254414
10,wide,32,512,128,0,0,6,32,64,128,16384,1,788149
10,wide,32,512,128,0,0,0,64,256,256,16384,1,1017643
10,wide,32,512,128,0,0,2,64,64,256,16384,2,788870
10,wide,32,512,128,0,0,3,64,256,64,16384,2,979545
10,wide,32,512,128,0,0,4,64,256,256,0,2,978705
10,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,2,2251149
10,wide,32,512,128,0,0,6,32,64,128,16384,2,802922
10,wide,32,512,128,0,0,0,64,256,256,16384,2,1024052
10,wide,32,512,128,0,0,1,32,256,256,16384,2,978354
10,wide,32,512,128,0,0,3,64,256,64,16384,3,938915
10,wide,32,512,128,0,0,4,64,256,256,0,3,977273
