# revision=b417ed538d0c7c9c2e49bf9914340c81663c360f
# architecture=x86_64 vendor=amd family=25 model=17 stepping=1 microarchitecture="" features=511
# cache_line_bytes=64 l1_data_bytes=32768 l2_bytes=1048576 l3_bytes=33554432 physical_cores=2 logical_cores=4
# requested_threads=1 effective_threads=1 affinity=none spin=adaptive spin_iterations=10000 spin_duration_ns=0 uses_smt=0 uses_efficiency_cores=0 nested=0
# visible_processors=0:0 0:1 0:2 0:3
dtype,workload,m,n,k,trans_a,trans_b,configuration,tile_m,tile_n,tile_k,pack_b_minimum_elements,repetition,duration_ns
11,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,1,1566955
11,tall,256,64,128,0,0,6,32,64,128,16384,1,1547996
11,tall,256,64,128,0,0,0,64,256,256,16384,1,1553675
11,tall,256,64,128,0,0,2,64,64,256,16384,2,1541266
11,tall,256,64,128,0,0,3,64,256,64,16384,2,1562548
11,tall,256,64,128,0,0,4,64,256,256,0,2,1486645
11,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,2,1594346
11,tall,256,64,128,0,0,6,32,64,128,16384,2,1548617
11,tall,256,64,128,0,0,0,64,256,256,16384,2,1547235
11,tall,256,64,128,0,0,1,32,256,256,16384,2,1564902
11,tall,256,64,128,0,0,3,64,256,64,16384,3,1556629
11,tall,256,64,128,0,0,4,64,256,256,0,3,1466404
11,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,3,1542207
11,tall,256,64,128,0,0,6,32,64,128,16384,3,1532543
11,tall,256,64,128,0,0,0,64,256,256,16384,3,1542839
11,tall,256,64,128,0,0,1,32,256,256,16384,3,1562428
11,tall,256,64,128,0,0,2,64,64,256,16384,3,1526614
11,tall,256,64,128,0,0,4,64,256,256,0,4,1461938
11,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,4,1540065
11,tall,256,64,128,0,0,6,32,64,128,16384,4,1546724
11,tall,256,64,128,0,0,0,64,256,256,16384,4,1527826
11,tall,256,64,128,0,0,1,32,256,256,16384,4,1540785
11,tall,256,64,128,0,0,2,64,64,256,16384,4,1534416
11,tall,256,64,128,0,0,3,64,256,64,16384,4,1559183
11,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,5,1557670
11,tall,256,64,128,0,0,6,32,64,128,16384,5,1552513
11,tall,256,64,128,0,0,0,64,256,256,16384,5,1545783
11,tall,256,64,128,0,0,1,32,256,256,16384,5,1538653
11,tall,256,64,128,0,0,2,64,64,256,16384,5,1543920
11,tall,256,64,128,0,0,3,64,256,64,16384,5,1542578
11,tall,256,64,128,0,0,4,64,256,256,0,5,1454937
11,tall,256,64,128,0,0,6,32,64,128,16384,6,1540856
11,tall,256,64,128,0,0,0,64,256,256,16384,6,1546164
11,tall,256,64,128,0,0,1,32,256,256,16384,6,1537861
11,tall,256,64,128,0,0,2,64,64,256,16384,6,1544091
11,tall,256,64,128,0,0,3,64,256,64,16384,6,1546604
11,tall,256,64,128,0,0,4,64,256,256,0,6,1445142
11,tall,256,64,128,0,0,5,64,256,256,9223372036854775807,6,1567745
11,tails,65,129,67,0,0,0,64,256,256,16384,0,368221
11,tails,65,129,67,0,0,1,32,256,256,16384,0,367890
11,tails,65,129,67,0,0,2,64,64,256,16384,0,374761
11,tails,65,129,67,0,0,3,64,256,64,16384,0,375983
11,tails,65,129,67,0,0,4,64,256,256,0,0,363835
11,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,0,374461
11,tails,65,129,67,0,0,6,32,64,128,16384,0,367540
11,tails,65,129,67,0,0,1,32,256,256,16384,1,389303
11,tails,65,129,67,0,0,2,64,64,256,16384,1,370134
11,tails,65,129,67,0,0,3,64,256,64,16384,1,375882
11,tails,65,129,67,0,0,4,64,256,256,0,1,456934
11,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,1,368932
11,tails,65,129,67,0,0,6,32,64,128,16384,1,368432
11,tails,65,129,67,0,0,0,64,256,256,16384,1,377155
11,tails,65,129,67,0,0,2,64,64,256,16384,2,367690
11,tails,65,129,67,0,0,3,64,256,64,16384,2,382603
11,tails,65,129,67,0,0,4,64,256,256,0,2,363604
11,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,2,370535
11,tails,65,129,67,0,0,6,32,64,128,16384,2,391455
11,tails,65,129,67,0,0,0,64,256,256,16384,2,368061
11,tails,65,129,67,0,0,1,32,256,256,16384,2,385577
11,tails,65,129,67,0,0,3,64,256,64,16384,3,375892
11,tails,65,129,67,0,0,4,64,256,256,0,3,363794
11,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,3,377094
11,tails,65,129,67,0,0,6,32,64,128,16384,3,367661
11,tails,65,129,67,0,0,0,64,256,256,16384,3,367540
11,tails,65,129,67,0,0,1,32,256,256,16384,3,373860
11,tails,65,129,67,0,0,2,64,64,256,16384,3,369012
11,tails,65,129,67,0,0,4,64,256,256,0,4,363234
11,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,4,374410
11,tails,65,129,67,0,0,6,32,64,128,16384,4,367820
11,tails,65,129,67,0,0,0,64,256,256,16384,4,375382
11,tails,65,129,67,0,0,1,32,256,256,16384,4,368031
11,tails,65,129,67,0,0,2,64,64,256,16384,4,367400
11,tails,65,129,67,0,0,3,64,256,64,16384,4,383874
11,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,5,368261
11,tails,65,129,67,0,0,6,32,64,128,16384,5,367480
11,tails,65,129,67,0,0,0,64,256,256,16384,5,374060
11,tails,65,129,67,0,0,1,32,256,256,16384,5,368081
11,tails,65,129,67,0,0,2,64,64,256,16384,5,373699
11,tails,65,129,67,0,0,3,64,256,64,16384,5,377274
11,tails,65,129,67,0,0,4,64,256,256,0,5,363073
11,tails,65,129,67,0,0,6,32,64,128,16384,6,373900
11,tails,65,129,67,0,0,0,64,256,256,16384,6,370334
11,tails,65,129,67,0,0,1,32,256,256,16384,6,367940
11,tails,65,129,67,0,0,2,64,64,256,16384,6,389483
11,tails,65,129,67,0,0,3,64,256,64,16384,6,388021
11,tails,65,129,67,0,0,4,64,256,256,0,6,372868
11,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,6,367991
11,transpose_a,65,129,67,1,0,0,64,256,256,16384,0,769812
11,transpose_a,65,129,67,1,0,1,32,256,256,16384,0,766477
11,transpose_a,65,129,67,1,0,2,64,64,256,16384,0,759146
11,transpose_a,65,129,67,1,0,3,64,256,64,16384,0,783973
11,transpose_a,65,129,67,1,0,4,64,256,256,0,0,646417
11,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,0,751395
11,transpose_a,65,129,67,1,0,6,32,64,128,16384,0,755010
11,transpose_a,65,129,67,1,0,1,32,256,256,16384,1,781490
11,transpose_a,65,129,67,1,0,2,64,64,256,16384,1,793247
11,transpose_a,65,129,67,1,0,3,64,256,64,16384,1,800147
11,transpose_a,65,129,67,1,0,4,64,256,256,0,1,639818
11,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,1,782151
11,transpose_a,65,129,67,1,0,6,32,64,128,16384,1,781079
11,transpose_a,65,129,67,1,0,0,64,256,256,16384,1,763442
11,transpose_a,65,129,67,1,0,2,64,64,256,16384,2,785916
11,transpose_a,65,129,67,1,0,3,64,256,64,16384,2,795720
11,transpose_a,65,129,67,1,0,4,64,256,256,0,2,661460
11,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,2,771294
11,transpose_a,65,129,67,1,0,6,32,64,128,16384,2,747699
11,transpose_a,65,129,67,1,0,0,64,256,256,16384,2,783102
11,transpose_a,65,129,67,1,0,1,32,256,256,16384,2,787729
11,transpose_a,65,129,67,1,0,3,64,256,64,16384,3,776852
11,transpose_a,65,129,67,1,0,4,64,256,256,0,3,642251
11,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,3,765025
11,transpose_a,65,129,67,1,0,6,32,64,128,16384,3,765496
11,transpose_a,65,129,67,1,0,0,64,256,256,16384,3,775320
11,transpose_a,65,129,67,1,0,1,32,256,256,16384,3,784324
11,transpose_a,65,129,67,1,0,2,64,64,256,16384,3,772305
11,transpose_a,65,129,67,1,0,4,64,256,256,0,4,664864
11,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,4,760228
11,transpose_a,65,129,67,1,0,6,32,64,128,16384,4,752646
11,transpose_a,65,129,67,1,0,0,64,256,256,16384,4,758154
11,transpose_a,65,129,67,1,0,1,32,256,256,16384,4,777854
11,transpose_a,65,129,67,1,0,2,64,64,256,16384,4,762260
11,transpose_a,65,129,67,1,0,3,64,256,64,16384,4,771134
11,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,5,770744
11,transpose_a,65,129,67,1,0,6,32,64,128,16384,5,769872
11,transpose_a,65,129,67,1,0,0,64,256,256,16384,5,766056
11,transpose_a,65,129,67,1,0,1,32,256,256,16384,5,759186
11,transpose_a,65,129,67,1,0,2,64,64,256,16384,5,759025
11,transpose_a,65,129,67,1,0,3,64,256,64,16384,5,783883
11,transpose_a,65,129,67,1,0,4,64,256,256,0,5,650813
11,transpose_a,65,129,67,1,0,6,32,64,128,16384,6,770964
11,transpose_a,65,129,67,1,0,0,64,256,256,16384,6,766157
11,transpose_a,65,129,67,1,0,1,32,256,256,16384,6,790102
11,transpose_a,65,129,67,1,0,2,64,64,256,16384,6,793737
11,transpose_a,65,129,67,1,0,3,64,256,64,16384,6,776902
11,transpose_a,65,129,67,1,0,4,64,256,256,0,6,641500
11,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,6,758815
11,transpose_b,65,129,67,0,1,0,64,256,256,16384,0,310244
11,transpose_b,65,129,67,0,1,1,32,256,256,16384,0,307730
11,transpose_b,65,129,67,0,1,2,64,64,256,16384,0,315973
11,transpose_b,65,129,67,0,1,3,64,256,64,16384,0,318917
11,transpose_b,65,129,67,0,1,4,64,256,256,0,0,362212
11,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,0,313519
11,transpose_b,65,129,67,0,1,6,32,64,128,16384,0,307771
11,transpose_b,65,129,67,0,1,1,32,256,256,16384,1,309263
11,transpose_b,65,129,67,0,1,2,64,64,256,16384,1,322913
11,transpose_b,65,129,67,0,1,3,64,256,64,16384,1,318677
11,transpose_b,65,129,67,0,1,4,64,256,256,0,1,362172
11,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,1,314010
11,transpose_b,65,129,67,0,1,6,32,64,128,16384,1,308401
11,transpose_b,65,129,67,0,1,0,64,256,256,16384,1,307250
11,transpose_b,65,129,67,0,1,2,64,64,256,16384,2,307530
11,transpose_b,65,129,67,0,1,3,64,256,64,16384,2,326990
11,transpose_b,65,129,67,0,1,4,64,256,256,0,2,364425
11,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,2,307450
11,transpose_b,65,129,67,0,1,6,32,64,128,16384,2,317114
11,transpose_b,65,129,67,0,1,0,64,256,256,16384,2,307179
11,transpose_b,65,129,67,0,1,1,32,256,256,16384,2,307320
11,transpose_b,65,129,67,0,1,3,64,256,64,16384,3,324916
11,transpose_b,65,129,67,0,1,4,64,256,256,0,3,363955
11,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,3,307190
11,transpose_b,65,129,67,0,1,6,32,64,128,16384,3,313979
11,transpose_b,65,129,67,0,1,0,64,256,256,16384,3,307299
11,transpose_b,65,129,67,0,1,1,32,256,256,16384,3,307130
11,transpose_b,65,129,67,0,1,2,64,64,256,16384,3,315703
11,transpose_b,65,129,67,0,1,4,64,256,256,0,4,361992
11,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,4,308312
11,transpose_b,65,129,67,0,1,6,32,64,128,16384,4,314931
11,transpose_b,65,129,67,0,1,0,64,256,256,16384,4,307510
11,transpose_b,65,129,67,0,1,1,32,256,256,16384,4,307189
11,transpose_b,65,129,67,0,1,2,64,64,256,16384,4,314981
11,transpose_b,65,129,67,0,1,3,64,256,64,16384,4,318927
11,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,5,307310
11,transpose_b,65,129,67,0,1,6,32,64,128,16384,5,314520
11,transpose_b,65,129,67,0,1,0,64,256,256,16384,5,307450
11,transpose_b,65,129,67,0,1,1,32,256,256,16384,5,309182
11,transpose_b,65,129,67,0,1,2,64,64,256,16384,5,307751
11,transpose_b,65,129,67,0,1,3,64,256,64,16384,5,327210
11,transpose_b,65,129,67,0,1,4,64,256,256,0,5,362833
11,transpose_b,65,129,67,0,1,6,32,64,128,16384,6,307971
11,transpose_b,65,129,67,0,1,0,64,256,256,16384,6,314230
11,transpose_b,65,129,67,0,1,1,32,256,256,16384,6,308161
11,transpose_b,65,129,67,0,1,2,64,64,256,16384,6,308432
11,transpose_b,65,129,67,0,1,3,64,256,64,16384,6,325226
11,transpose_b,65,129,67,0,1,4,64,256,256,0,6,361892
11,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,6,306970
10,small,16,32,32,0,0,0,64,256,256,16384,0,16504
10,small,16,32,32,0,0,1,32,256,256,16384,0,16485
10,small,16,32,32,0,0,2,64,64,256,16384,0,16434
10,small,16,32,32,0,0,3,64,256,64,16384,0,16424
10,small,16,32,32,0,0,4,64,256,256,0,0,16184
10,small,16,32,32,0,0,5,64,256,256,9223372036854775807,0,16455
10,small,16,32,32,0,0,6,32,64,128,16384,0,16655
10,small,16,32,32,0,0,1,32,256,256,16384,1,16575
10,small,16,32,32,0,0,2,64,64,256,16384,1,16435
10,small,16,32,32,0,0,3,64,256,64,16384,1,16445
10,small,16,32,32,0,0,4,64,256,256,0,1,16244
10,small,16,32,32,0,0,5,64,256,256,9223372036854775807,1,16435
10,small,16,32,32,0,0,6,32,64,128,16384,1,16434
10,small,16,32,32,0,0,0,64,256,256,16384,1,16425
10,small,16,32,32,0,0,2,64,64,256,16384,2,16455
10,small,16,32,32,0,0,3,64,256,64,16384,2,16434
10,small,16,32,32,0,0,4,64,256,256,0,2,16164
10,small,16,32,32,0,0,5,64,256,256,9223372036854775807,2,16444
10,small,16,32,32,0,0,6,32,64,128,16384,2,16415
10,small,16,32,32,0,0,0,64,256,256,16384,2,16425
10,small,16,32,32,0,0,1,32,256,256,16384,2,16424
10,small,16,32,32,0,0,3,64,256,64,16384,3,16454
10,small,16,32,32,0,0,4,64,256,256,0,3,16124
10,small,16,32,32,0,0,5,64,256,256,9223372036854775807,3,16424
10,small,16,32,32,0,0,6,32,64,128,16384,3,16415
10,small,16,32,32,0,0,0,64,256,256,16384,3,16435
10,small,16,32,32,0,0,1,32,256,256,16384,3,16675
10,small,16,32,32,0,0,2,64,64,256,16384,3,16565
10,small,16,32,32,0,0,4,64,256,256,0,4,16114
10,small,16,32,32,0,0,5,64,256,256,9223372036854775807,4,16454
10,small,16,32,32,0,0,6,32,64,128,16384,4,16414
10,small,16,32,32,0,0,0,64,256,256,16384,4,16425
10,small,16,32,32,0,0,1,32,256,256,16384,4,16425
10,small,16,32,32,0,0,2,64,64,256,16384,4,16434
10,small,16,32,32,0,0,3,64,256,64,16384,4,16434
10,small,16,32,32,0,0,5,64,256,256,9223372036854775807,5,16435
10,small,16,32,32,0,0,6,32,64,128,16384,5,16425
10,small,16,32,32,0,0,0,64,256,256,16384,5,16424
10,small,16,32,32,0,0,1,32,256,256,16384,5,16434
10,small,16,32,32,0,0,2,64,64,256,16384,5,16445
10,small,16,32,32,0,0,3,64,256,64,16384,5,16445
10,small,16,32,32,0,0,4,64,256,256,0,5,16114
10,small,16,32,32,0,0,6,32,64,128,16384,6,16455
10,small,16,32,32,0,0,0,64,256,256,16384,6,16424
10,small,16,32,32,0,0,1,32,256,256,16384,6,16434
10,small,16,32,32,0,0,2,64,64,256,16384,6,16425
10,small,16,32,32,0,0,3,64,256,64,16384,6,16455
10,small,16,32,32,0,0,4,64,256,256,0,6,16134
10,small,16,32,32,0,0,5,64,256,256,9223372036854775807,6,16424
10,skinny,4,256,128,0,0,0,64,256,256,16384,0,169414
10,skinny,4,256,128,0,0,1,32,256,256,16384,0,169493
10,skinny,4,256,128,0,0,2,64,64,256,16384,0,169213
10,skinny,4,256,128,0,0,3,64,256,64,16384,0,175573
10,skinny,4,256,128,0,0,4,64,256,256,0,0,174881
10,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,0,170645
10,skinny,4,256,128,0,0,6,32,64,128,16384,0,174942
10,skinny,4,256,128,0,0,1,32,256,256,16384,1,174591
10,skinny,4,256,128,0,0,2,64,64,256,16384,1,173800
10,skinny,4,256,128,0,0,3,64,256,64,16384,1,174040
10,skinny,4,256,128,0,0,4,64,256,256,0,1,198247
10,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,1,210154
10,skinny,4,256,128,0,0,6,32,64,128,16384,1,170044
10,skinny,4,256,128,0,0,0,64,256,256,16384,1,170154
10,skinny,4,256,128,0,0,2,64,64,256,16384,2,178157
10,skinny,4,256,128,0,0,3,64,256,64,16384,2,170956
10,skinny,4,256,128,0,0,4,64,256,256,0,2,173600
10,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,2,171246
10,skinny,4,256,128,0,0,6,32,64,128,16384,2,173910
10,skinny,4,256,128,0,0,0,64,256,256,16384,2,173269
10,skinny,4,256,128,0,0,1,32,256,256,16384,2,183434
10,skinny,4,256,128,0,0,3,64,256,64,16384,3,169694
10,skinny,4,256,128,0,0,4,64,256,256,0,3,176454
10,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,3,173409
10,skinny,4,256,128,0,0,6,32,64,128,16384,3,175343
10,skinny,4,256,128,0,0,0,64,256,256,16384,3,172489
10,skinny,4,256,128,0,0,1,32,256,256,16384,3,184406
10,skinny,4,256,128,0,0,2,64,64,256,16384,3,176594
10,skinny,4,256,128,0,0,4,64,256,256,0,4,173770
10,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,4,171637
10,skinny,4,256,128,0,0,6,32,64,128,16384,4,175753
10,skinny,4,256,128,0,0,0,64,256,256,16384,4,175142
10,skinny,4,256,128,0,0,1,32,256,256,16384,4,176314
10,skinny,4,256,128,0,0,2,64,64,256,16384,4,170745
10,skinny,4,256,128,0,0,3,64,256,64,16384,4,169403
10,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,5,185057
10,skinny,4,256,128,0,0,6,32,64,128,16384,5,169204
10,skinny,4,256,128,0,0,0,64,256,256,16384,5,178206
10,skinny,4,256,128,0,0,1,32,256,256,16384,5,170325
10,skinny,4,256,128,0,0,2,64,64,256,16384,5,171046
10,skinny,4,256,128,0,0,3,64,256,64,16384,5,170895
10,skinny,4,256,128,0,0,4,64,256,256,0,5,174451
10,skinny,4,256,128,0,0,6,32,64,128,16384,6,174421
10,skinny,4,256,128,0,0,0,64,256,256,16384,6,182403
10,skinny,4,256,128,0,0,1,32,256,256,16384,6,170746
10,skinny,4,256,128,0,0,2,64,64,256,16384,6,169844
10,skinny,4,256,128,0,0,3,64,256,64,16384,6,169764
10,skinny,4,256,128,0,0,4,64,256,256,0,6,174451
10,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,6,172308
10,square,128,128,128,0,0,0,64,256,256,16384,0,1331262
10,square,128,128,128,0,0,1,32,256,256,16384,0,1330381
10,square,128,128,128,0,0,2,64,64,256,16384,0,1371372
10,square,128,128,128,0,0,3,64,256,64,16384,0,1331302
10,square,128,128,128,0,0,4,64,256,256,0,0,1405343
10,square,128,128,128,0,0,5,64,256,256,9223372036854775807,0,1642788
10,square,128,128,128,0,0,6,32,64,128,16384,0,1405372
10,square,128,128,128,0,0,1,32,256,256,16384,1,1347426
10,square,128,128,128,0,0,2,64,64,256,16384,1,1331453
10,square,128,128,128,0,0,3,64,256,64,16384,1,1326805
10,square,128,128,128,0,0,4,64,256,256,0,1,1354036
10,square,128,128,128,0,0,5,64,256,256,9223372036854775807,1,1621597
10,square,128,128,128,0,0,6,32,64,128,16384,1,1341497
10,square,128,128,128,0,0,0,64,256,256,16384,1,1333375
10,square,128,128,128,0,0,2,64,64,256,16384,2,1333785
10,square,128,128,128,0,0,3,64,256,64,16384,2,1331863
10,square,128,128,128,0,0,4,64,256,256,0,2,1406144
10,square,128,128,128,0,0,5,64,256,256,9223372036854775807,2,1629559
10,square,128,128,128,0,0,6,32,64,128,16384,2,1331121
10,square,128,128,128,0,0,0,64,256,256,16384,2,1346124
10,square,128,128,128,0,0,1,32,256,256,16384,2,1338602
10,square,128,128,128,0,0,3,64,256,64,16384,3,1326394
10,square,128,128,128,0,0,4,64,256,256,0,3,1414747
10,square,128,128,128,0,0,5,64,256,256,9223372036854775807,3,1621997
10,square,128,128,128,0,0,6,32,64,128,16384,3,1340506
10,square,128,128,128,0,0,0,64,256,256,16384,3,1333626
10,square,128,128,128,0,0,1,32,256,256,16384,3,1332213
10,square,128,128,128,0,0,2,64,64,256,16384,3,1343811
10,square,128,128,128,0,0,4,64,256,256,0,4,1330331
10,square,128,128,128,0,0,5,64,256,256,9223372036854775807,4,1626794
10,square,128,128,128,0,0,6,32,64,128,16384,4,1334116
10,square,128,128,128,0,0,0,64,256,256,16384,4,1333284
10,square,128,128,128,0,0,1,32,256,256,16384,4,1335958
10,square,128,128,128,0,0,2,64,64,256,16384,4,1332815
10,square,128,128,128,0,0,3,64,256,64,16384,4,1342128
10,square,128,128,128,0,0,5,64,256,256,9223372036854775807,5,1637129
10,square,128,128,128,0,0,6,32,64,128,16384,5,1333665
10,square,128,128,128,0,0,0,64,256,256,16384,5,1331712
10,square,128,128,128,0,0,1,32,256,256,16384,5,1372253
10,square,128,128,128,0,0,2,64,64,256,16384,5,1340055
10,square,128,128,128,0,0,3,64,256,64,16384,5,1346865
10,square,128,128,128,0,0,4,64,256,256,0,5,1406905
10,square,128,128,128,0,0,6,32,64,128,16384,6,1407186
10,square,128,128,128,0,0,0,64,256,256,16384,6,1411992
10,square,128,128,128,0,0,1,32,256,256,16384,6,1404292
10,square,128,128,128,0,0,2,64,64,256,16384,6,1412103
10,square,128,128,128,0,0,3,64,256,64,16384,6,1328799
10,square,128,128,128,0,0,4,64,256,256,0,6,1404712
10,square,128,128,128,0,0,5,64,256,256,9223372036854775807,6,1626093
10,large,256,256,256,0,0,0,64,256,256,16384,0,12393123
10,large,256,256,256,0,0,1,32,256,256,16384,0,12704629
10,large,256,256,256,0,0,2,64,64,256,16384,0,12234276
10,large,256,256,256,0,0,3,64,256,64,16384,0,12253023
10,large,256,256,256,0,0,4,64,256,256,0,0,12254857
10,large,256,256,256,0,0,5,64,256,256,9223372036854775807,0,14218864
10,large,256,256,256,0,0,6,32,64,128,16384,0,12669867
10,large,256,256,256,0,0,1,32,256,256,16384,1,12868214
10,large,256,256,256,0,0,2,64,64,256,16384,1,13867158
10,large,256,256,256,0,0,3,64,256,64,16384,1,13625137
10,large,256,256,256,0,0,4,64,256,256,0,1,12714033
10,large,256,256,256,0,0,5,64,256,256,9223372036854775807,1,13819858
10,large,256,256,256,0,0,6,32,64,128,16384,1,12259272
10,large,256,256,256,0,0,0,64,256,256,16384,1,12281597
10,large,256,256,256,0,0,2,64,64,256,16384,2,12244370
10,large,256,256,256,0,0,3,64,256,64,16384,2,12245973
10,large,256,256,256,0,0,4,64,256,256,0,2,12224741
10,large,256,256,256,0,0,5,64,256,256,9223372036854775807,2,13928361
10,large,256,256,256,0,0,6,32,64,128,16384,2,12282909
10,large,256,256,256,0,0,0,64,256,256,16384,2,12186575
10,large,256,256,256,0,0,1,32,256,256,16384,2,12187406
10,large,256,256,256,0,0,3,64,256,64,16384,3,12244811
10,large,256,256,256,0,0,4,64,256,256,0,3,12222878
10,large,256,256,256,0,0,5,64,256,256,9223372036854775807,3,13843463
10,large,256,256,256,0,0,6,32,64,128,16384,3,12252432
10,large,256,256,256,0,0,0,64,256,256,16384,3,12236269
10,large,256,256,256,0,0,1,32,256,256,16384,3,12545471
10,large,256,256,256,0,0,2,64,64,256,16384,3,12272793
10,large,256,256,256,0,0,4,64,256,256,0,4,12325031
10,large,256,256,256,0,0,5,64,256,256,9223372036854775807,4,13746277
10,large,256,256,256,0,0,6,32,64,128,16384,4,12223349
10,large,256,256,256,0,0,0,64,256,256,16384,4,12234186
10,large,256,256,256,0,0,1,32,256,256,16384,4,12216279
10,large,256,256,256,0,0,2,64,64,256,16384,4,12256308
10,large,256,256,256,0,0,3,64,256,64,16384,4,12260605
10,large,256,256,256,0,0,5,64,256,256,9223372036854775807,5,13750604
10,large,256,256,256,0,0,6,32,64,128,16384,5,12326754
10,large,256,256,256,0,0,0,64,256,256,16384,5,12661425
10,large,256,256,256,0,0,1,32,256,256,16384,5,12521556
10,large,256,256,256,0,0,2,64,64,256,16384,5,12287585
10,large,256,256,256,0,0,3,64,256,64,16384,5,12249548
10,large,256,256,256,0,0,4,64,256,256,0,5,12232833
10,large,256,256,256,0,0,6,32,64,128,16384,6,12236168
10,large,256,256,256,0,0,0,64,256,256,16384,6,12166063
10,large,256,256,256,0,0,1,32,256,256,16384,6,12417980
10,large,256,256,256,0,0,2,64,64,256,16384,6,12259092
10,large,256,256,256,0,0,3,64,256,64,16384,6,12235017
10,large,256,256,256,0,0,4,64,256,256,0,6,12503268
10,large,256,256,256,0,0,5,64,256,256,9223372036854775807,6,13768821
10,deep,32,64,513,0,0,0,64,256,256,16384,0,973947
10,deep,32,64,513,0,0,1,32,256,256,16384,0,962210
10,deep,32,64,513,0,0,2,64,64,256,16384,0,960107
10,deep,32,64,513,0,0,3,64,256,64,16384,0,964283
10,deep,32,64,513,0,0,4,64,256,256,0,0,962220
10,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,0,955890
10,deep,32,64,513,0,0,6,32,64,128,16384,0,960167
10,deep,32,64,513,0,0,1,32,256,256,16384,1,958864
10,deep,32,64,513,0,0,2,64,64,256,16384,1,960638
10,deep,32,64,513,0,0,3,64,256,64,16384,1,960998
10,deep,32,64,513,0,0,4,64,256,256,0,1,958785
10,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,1,948420
10,deep,32,64,513,0,0,6,32,64,128,16384,1,974969
10,deep,32,64,513,0,0,0,64,256,256,16384,1,960757
10,deep,32,64,513,0,0,2,64,64,256,16384,2,961638
10,deep,32,64,513,0,0,3,64,256,64,16384,2,959957
10,deep,32,64,513,0,0,4,64,256,256,0,2,959786
10,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,2,954849
10,deep,32,64,513,0,0,6,32,64,128,16384,2,961809
10,deep,32,64,513,0,0,0,64,256,256,16384,2,960187
10,deep,32,64,513,0,0,1,32,256,256,16384,2,985375
10,deep,32,64,513,0,0,3,64,256,64,16384,3,962350
10,deep,32,64,513,0,0,4,64,256,256,0,3,959255
10,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,3,956551
10,deep,32,64,513,0,0,6,32,64,128,16384,3,961899
10,deep,32,64,513,0,0,0,64,256,256,16384,3,958394
10,deep,32,64,513,0,0,1,32,256,256,16384,3,958944
10,deep,32,64,513,0,0,2,64,64,256,16384,3,958454
10,deep,32,64,513,0,0,4,64,256,256,0,4,958173
10,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,4,956551
10,deep,32,64,513,0,0,6,32,64,128,16384,4,960818
10,deep,32,64,513,0,0,0,64,256,256,16384,4,958785
10,deep,32,64,513,0,0,1,32,256,256,16384,4,959746
10,deep,32,64,513,0,0,2,64,64,256,16384,4,958975
10,deep,32,64,513,0,0,3,64,256,64,16384,4,962851
10,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,5,957052
10,deep,32,64,513,0,0,6,32,64,128,16384,5,959645
10,deep,32,64,513,0,0,0,64,256,256,16384,5,952355
10,deep,32,64,513,0,0,1,32,256,256,16384,5,959556
10,deep,32,64,513,0,0,2,64,64,256,16384,5,958985
10,deep,32,64,513,0,0,3,64,256,64,16384,5,961929
10,deep,32,64,513,0,0,4,64,256,256,0,5,958785
