# revision=b417ed538d0c7c9c2e49bf9914340c81663c360f
# architecture=x86_64 vendor=amd family=25 model=17 stepping=1 microarchitecture="" features=511
# cache_line_bytes=64 l1_data_bytes=32768 l2_bytes=1048576 l3_bytes=33554432 physical_cores=2 logical_cores=4
# requested_threads=2 effective_threads=2 affinity=none spin=adaptive spin_iterations=10000 spin_duration_ns=0 uses_smt=0 uses_efficiency_cores=0 nested=0
# visible_processors=0:0 0:1 0:2 0:3
dtype,workload,m,n,k,trans_a,trans_b,configuration,tile_m,tile_n,tile_k,pack_b_minimum_elements,repetition,duration_ns
11,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,2,382863
11,tails,65,129,67,0,0,6,32,64,128,16384,2,365347
11,tails,65,129,67,0,0,0,64,256,256,16384,2,379858
11,tails,65,129,67,0,0,1,32,256,256,16384,2,365027
11,tails,65,129,67,0,0,3,64,256,64,16384,3,373188
11,tails,65,129,67,0,0,4,64,256,256,0,3,386498
11,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,3,366819
11,tails,65,129,67,0,0,6,32,64,128,16384,3,362903
11,tails,65,129,67,0,0,0,64,256,256,16384,3,378246
11,tails,65,129,67,0,0,1,32,256,256,16384,3,366538
11,tails,65,129,67,0,0,2,64,64,256,16384,3,381281
11,tails,65,129,67,0,0,4,64,256,256,0,4,366538
11,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,4,364846
11,tails,65,129,67,0,0,6,32,64,128,16384,4,379688
11,tails,65,129,67,0,0,0,64,256,256,16384,4,365607
11,tails,65,129,67,0,0,1,32,256,256,16384,4,365677
11,tails,65,129,67,0,0,2,64,64,256,16384,4,378777
11,tails,65,129,67,0,0,3,64,256,64,16384,4,372948
11,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,5,383313
11,tails,65,129,67,0,0,6,32,64,128,16384,5,363253
11,tails,65,129,67,0,0,0,64,256,256,16384,5,466337
11,tails,65,129,67,0,0,1,32,256,256,16384,5,597855
11,tails,65,129,67,0,0,2,64,64,256,16384,5,606778
11,tails,65,129,67,0,0,3,64,256,64,16384,5,613779
11,tails,65,129,67,0,0,4,64,256,256,0,5,564635
11,tails,65,129,67,0,0,6,32,64,128,16384,6,380009
11,tails,65,129,67,0,0,0,64,256,256,16384,6,442512
11,tails,65,129,67,0,0,1,32,256,256,16384,6,445457
11,tails,65,129,67,0,0,2,64,64,256,16384,6,466608
11,tails,65,129,67,0,0,3,64,256,64,16384,6,571485
11,tails,65,129,67,0,0,4,64,256,256,0,6,642181
11,tails,65,129,67,0,0,5,64,256,256,9223372036854775807,6,618385
11,transpose_a,65,129,67,1,0,0,64,256,256,16384,0,824584
11,transpose_a,65,129,67,1,0,1,32,256,256,16384,0,753648
11,transpose_a,65,129,67,1,0,2,64,64,256,16384,0,782991
11,transpose_a,65,129,67,1,0,3,64,256,64,16384,0,780278
11,transpose_a,65,129,67,1,0,4,64,256,256,0,0,669382
11,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,0,949761
11,transpose_a,65,129,67,1,0,6,32,64,128,16384,0,851704
11,transpose_a,65,129,67,1,0,1,32,256,256,16384,1,835731
11,transpose_a,65,129,67,1,0,2,64,64,256,16384,1,745145
11,transpose_a,65,129,67,1,0,3,64,256,64,16384,1,786227
11,transpose_a,65,129,67,1,0,4,64,256,256,0,1,657103
11,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,1,746887
11,transpose_a,65,129,67,1,0,6,32,64,128,16384,1,761950
11,transpose_a,65,129,67,1,0,0,64,256,256,16384,1,769021
11,transpose_a,65,129,67,1,0,2,64,64,256,16384,2,753938
11,transpose_a,65,129,67,1,0,3,64,256,64,16384,2,770463
11,transpose_a,65,129,67,1,0,4,64,256,256,0,2,665466
11,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,2,769451
11,transpose_a,65,129,67,1,0,6,32,64,128,16384,2,760768
11,transpose_a,65,129,67,1,0,0,64,256,256,16384,2,752727
11,transpose_a,65,129,67,1,0,1,32,256,256,16384,2,762901
11,transpose_a,65,129,67,1,0,3,64,256,64,16384,3,786537
11,transpose_a,65,129,67,1,0,4,64,256,256,0,3,654780
11,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,3,755029
11,transpose_a,65,129,67,1,0,6,32,64,128,16384,3,767768
11,transpose_a,65,129,67,1,0,0,64,256,256,16384,3,757033
11,transpose_a,65,129,67,1,0,1,32,256,256,16384,3,756682
11,transpose_a,65,129,67,1,0,2,64,64,256,16384,3,765585
11,transpose_a,65,129,67,1,0,4,64,256,256,0,4,653188
11,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,4,767158
11,transpose_a,65,129,67,1,0,6,32,64,128,16384,4,759356
11,transpose_a,65,129,67,1,0,0,64,256,256,16384,4,766247
11,transpose_a,65,129,67,1,0,1,32,256,256,16384,4,766998
11,transpose_a,65,129,67,1,0,2,64,64,256,16384,4,812636
11,transpose_a,65,129,67,1,0,3,64,256,64,16384,4,809922
11,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,5,754950
11,transpose_a,65,129,67,1,0,6,32,64,128,16384,5,754489
11,transpose_a,65,129,67,1,0,0,64,256,256,16384,5,785835
11,transpose_a,65,129,67,1,0,1,32,256,256,16384,5,760838
11,transpose_a,65,129,67,1,0,2,64,64,256,16384,5,760508
11,transpose_a,65,129,67,1,0,3,64,256,64,16384,5,770382
11,transpose_a,65,129,67,1,0,4,64,256,256,0,5,648891
11,transpose_a,65,129,67,1,0,6,32,64,128,16384,6,775110
11,transpose_a,65,129,67,1,0,0,64,256,256,16384,6,765626
11,transpose_a,65,129,67,1,0,1,32,256,256,16384,6,755751
11,transpose_a,65,129,67,1,0,2,64,64,256,16384,6,764374
11,transpose_a,65,129,67,1,0,3,64,256,64,16384,6,790033
11,transpose_a,65,129,67,1,0,4,64,256,256,0,6,648170
11,transpose_a,65,129,67,1,0,5,64,256,256,9223372036854775807,6,738375
11,transpose_b,65,129,67,0,1,0,64,256,256,16384,0,307791
11,transpose_b,65,129,67,0,1,1,32,256,256,16384,0,320189
11,transpose_b,65,129,67,0,1,2,64,64,256,16384,0,333829
11,transpose_b,65,129,67,0,1,3,64,256,64,16384,0,348321
11,transpose_b,65,129,67,0,1,4,64,256,256,0,0,381722
11,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,0,305197
11,transpose_b,65,129,67,0,1,6,32,64,128,16384,0,305016
11,transpose_b,65,129,67,0,1,1,32,256,256,16384,1,320049
11,transpose_b,65,129,67,0,1,2,64,64,256,16384,1,306278
11,transpose_b,65,129,67,0,1,3,64,256,64,16384,1,316744
11,transpose_b,65,129,67,0,1,4,64,256,256,0,1,383304
11,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,1,306058
11,transpose_b,65,129,67,0,1,6,32,64,128,16384,1,305287
11,transpose_b,65,129,67,0,1,0,64,256,256,16384,1,318767
11,transpose_b,65,129,67,0,1,2,64,64,256,16384,2,306458
11,transpose_b,65,129,67,0,1,3,64,256,64,16384,2,316724
11,transpose_b,65,129,67,0,1,4,64,256,256,0,2,384426
11,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,2,305788
11,transpose_b,65,129,67,0,1,6,32,64,128,16384,2,304566
11,transpose_b,65,129,67,0,1,0,64,256,256,16384,2,305488
11,transpose_b,65,129,67,0,1,1,32,256,256,16384,2,311876
11,transpose_b,65,129,67,0,1,3,64,256,64,16384,3,316964
11,transpose_b,65,129,67,0,1,4,64,256,256,0,3,366409
11,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,3,318426
11,transpose_b,65,129,67,0,1,6,32,64,128,16384,3,305206
11,transpose_b,65,129,67,0,1,0,64,256,256,16384,3,305207
11,transpose_b,65,129,67,0,1,1,32,256,256,16384,3,316504
11,transpose_b,65,129,67,0,1,2,64,64,256,16384,3,306058
11,transpose_b,65,129,67,0,1,4,64,256,256,0,4,366329
11,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,4,316684
11,transpose_b,65,129,67,0,1,6,32,64,128,16384,4,306429
11,transpose_b,65,129,67,0,1,0,64,256,256,16384,4,304896
11,transpose_b,65,129,67,0,1,1,32,256,256,16384,4,321581
11,transpose_b,65,129,67,0,1,2,64,64,256,16384,4,306278
11,transpose_b,65,129,67,0,1,3,64,256,64,16384,4,317966
11,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,5,319718
11,transpose_b,65,129,67,0,1,6,32,64,128,16384,5,304676
11,transpose_b,65,129,67,0,1,0,64,256,256,16384,5,302833
11,transpose_b,65,129,67,0,1,1,32,256,256,16384,5,321822
11,transpose_b,65,129,67,0,1,2,64,64,256,16384,5,305728
11,transpose_b,65,129,67,0,1,3,64,256,64,16384,5,316523
11,transpose_b,65,129,67,0,1,4,64,256,256,0,5,373209
11,transpose_b,65,129,67,0,1,6,32,64,128,16384,6,304816
11,transpose_b,65,129,67,0,1,0,64,256,256,16384,6,305467
11,transpose_b,65,129,67,0,1,1,32,256,256,16384,6,305798
11,transpose_b,65,129,67,0,1,2,64,64,256,16384,6,318777
11,transpose_b,65,129,67,0,1,3,64,256,64,16384,6,316804
11,transpose_b,65,129,67,0,1,4,64,256,256,0,6,366619
11,transpose_b,65,129,67,0,1,5,64,256,256,9223372036854775807,6,322502
10,small,16,32,32,0,0,0,64,256,256,16384,0,16755
10,small,16,32,32,0,0,1,32,256,256,16384,0,16775
10,small,16,32,32,0,0,2,64,64,256,16384,0,16765
10,small,16,32,32,0,0,3,64,256,64,16384,0,16715
10,small,16,32,32,0,0,4,64,256,256,0,0,16374
10,small,16,32,32,0,0,5,64,256,256,9223372036854775807,0,16825
10,small,16,32,32,0,0,6,32,64,128,16384,0,16765
10,small,16,32,32,0,0,1,32,256,256,16384,1,16765
10,small,16,32,32,0,0,2,64,64,256,16384,1,16705
10,small,16,32,32,0,0,3,64,256,64,16384,1,16715
10,small,16,32,32,0,0,4,64,256,256,0,1,16324
10,small,16,32,32,0,0,5,64,256,256,9223372036854775807,1,16735
10,small,16,32,32,0,0,6,32,64,128,16384,1,16715
10,small,16,32,32,0,0,0,64,256,256,16384,1,16936
10,small,16,32,32,0,0,2,64,64,256,16384,2,16756
10,small,16,32,32,0,0,3,64,256,64,16384,2,16715
10,small,16,32,32,0,0,4,64,256,256,0,2,16405
10,small,16,32,32,0,0,5,64,256,256,9223372036854775807,2,16765
10,small,16,32,32,0,0,6,32,64,128,16384,2,16694
10,small,16,32,32,0,0,0,64,256,256,16384,2,16725
10,small,16,32,32,0,0,1,32,256,256,16384,2,16705
10,small,16,32,32,0,0,3,64,256,64,16384,3,16725
10,small,16,32,32,0,0,4,64,256,256,0,3,16284
10,small,16,32,32,0,0,5,64,256,256,9223372036854775807,3,16735
10,small,16,32,32,0,0,6,32,64,128,16384,3,16715
10,small,16,32,32,0,0,0,64,256,256,16384,3,16735
10,small,16,32,32,0,0,1,32,256,256,16384,3,16725
10,small,16,32,32,0,0,2,64,64,256,16384,3,16715
10,small,16,32,32,0,0,4,64,256,256,0,4,16375
10,small,16,32,32,0,0,5,64,256,256,9223372036854775807,4,16725
10,small,16,32,32,0,0,6,32,64,128,16384,4,16725
10,small,16,32,32,0,0,0,64,256,256,16384,4,35613
10,small,16,32,32,0,0,1,32,256,256,16384,4,16855
10,small,16,32,32,0,0,2,64,64,256,16384,4,16725
10,small,16,32,32,0,0,3,64,256,64,16384,4,16755
10,small,16,32,32,0,0,5,64,256,256,9223372036854775807,5,16745
10,small,16,32,32,0,0,6,32,64,128,16384,5,16975
10,small,16,32,32,0,0,0,64,256,256,16384,5,16715
10,small,16,32,32,0,0,1,32,256,256,16384,5,16725
10,small,16,32,32,0,0,2,64,64,256,16384,5,16705
10,small,16,32,32,0,0,3,64,256,64,16384,5,16725
10,small,16,32,32,0,0,4,64,256,256,0,5,16334
10,small,16,32,32,0,0,6,32,64,128,16384,6,16745
10,small,16,32,32,0,0,0,64,256,256,16384,6,16745
10,small,16,32,32,0,0,1,32,256,256,16384,6,16735
10,small,16,32,32,0,0,2,64,64,256,16384,6,16735
10,small,16,32,32,0,0,3,64,256,64,16384,6,16725
10,small,16,32,32,0,0,4,64,256,256,0,6,16294
10,small,16,32,32,0,0,5,64,256,256,9223372036854775807,6,16745
10,skinny,4,256,128,0,0,0,64,256,256,16384,0,151567
10,skinny,4,256,128,0,0,1,32,256,256,16384,0,149754
10,skinny,4,256,128,0,0,2,64,64,256,16384,0,163414
10,skinny,4,256,128,0,0,3,64,256,64,16384,0,146980
10,skinny,4,256,128,0,0,4,64,256,256,0,0,150285
10,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,0,129434
10,skinny,4,256,128,0,0,6,32,64,128,16384,0,165858
10,skinny,4,256,128,0,0,1,32,256,256,16384,1,150545
10,skinny,4,256,128,0,0,2,64,64,256,16384,1,147671
10,skinny,4,256,128,0,0,3,64,256,64,16384,1,160239
10,skinny,4,256,128,0,0,4,64,256,256,0,1,149584
10,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,1,129624
10,skinny,4,256,128,0,0,6,32,64,128,16384,1,170094
10,skinny,4,256,128,0,0,0,64,256,256,16384,1,149493
10,skinny,4,256,128,0,0,2,64,64,256,16384,2,150896
10,skinny,4,256,128,0,0,3,64,256,64,16384,2,152999
10,skinny,4,256,128,0,0,4,64,256,256,0,2,149764
10,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,2,129594
10,skinny,4,256,128,0,0,6,32,64,128,16384,2,163786
10,skinny,4,256,128,0,0,0,64,256,256,16384,2,149964
10,skinny,4,256,128,0,0,1,32,256,256,16384,2,146799
10,skinny,4,256,128,0,0,3,64,256,64,16384,3,145458
10,skinny,4,256,128,0,0,4,64,256,256,0,3,157215
10,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,3,129494
10,skinny,4,256,128,0,0,6,32,64,128,16384,3,164917
10,skinny,4,256,128,0,0,0,64,256,256,16384,3,149254
10,skinny,4,256,128,0,0,1,32,256,256,16384,3,148602
10,skinny,4,256,128,0,0,2,64,64,256,16384,3,146980
10,skinny,4,256,128,0,0,4,64,256,256,0,4,148312
10,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,4,136484
10,skinny,4,256,128,0,0,6,32,64,128,16384,4,164716
10,skinny,4,256,128,0,0,0,64,256,256,16384,4,148592
10,skinny,4,256,128,0,0,1,32,256,256,16384,4,149764
10,skinny,4,256,128,0,0,2,64,64,256,16384,4,146800
10,skinny,4,256,128,0,0,3,64,256,64,16384,4,148392
10,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,5,142474
10,skinny,4,256,128,0,0,6,32,64,128,16384,5,164456
10,skinny,4,256,128,0,0,0,64,256,256,16384,5,147671
10,skinny,4,256,128,0,0,1,32,256,256,16384,5,146399
10,skinny,4,256,128,0,0,2,64,64,256,16384,5,149133
10,skinny,4,256,128,0,0,3,64,256,64,16384,5,145137
10,skinny,4,256,128,0,0,4,64,256,256,0,5,150335
10,skinny,4,256,128,0,0,6,32,64,128,16384,6,156895
10,skinny,4,256,128,0,0,0,64,256,256,16384,6,149834
10,skinny,4,256,128,0,0,1,32,256,256,16384,6,147831
10,skinny,4,256,128,0,0,2,64,64,256,16384,6,148242
10,skinny,4,256,128,0,0,3,64,256,64,16384,6,145587
10,skinny,4,256,128,0,0,4,64,256,256,0,6,147531
10,skinny,4,256,128,0,0,5,64,256,256,9223372036854775807,6,129313
10,square,128,128,128,0,0,0,64,256,256,16384,0,771825
10,square,128,128,128,0,0,1,32,256,256,16384,0,764414
10,square,128,128,128,0,0,2,64,64,256,16384,0,766577
10,square,128,128,128,0,0,3,64,256,64,16384,0,736242
10,square,128,128,128,0,0,4,64,256,256,0,0,773207
10,square,128,128,128,0,0,5,64,256,256,9223372036854775807,0,871204
10,square,128,128,128,0,0,6,32,64,128,16384,0,839647
10,square,128,128,128,0,0,1,32,256,256,16384,1,767889
10,square,128,128,128,0,0,2,64,64,256,16384,1,767649
10,square,128,128,128,0,0,3,64,256,64,16384,1,736251
10,square,128,128,128,0,0,4,64,256,256,0,1,762030
10,square,128,128,128,0,0,5,64,256,256,9223372036854775807,1,870803
10,square,128,128,128,0,0,6,32,64,128,16384,1,774739
10,square,128,128,128,0,0,0,64,256,256,16384,1,773578
10,square,128,128,128,0,0,2,64,64,256,16384,2,774398
10,square,128,128,128,0,0,3,64,256,64,16384,2,721700
10,square,128,128,128,0,0,4,64,256,256,0,2,767488
10,square,128,128,128,0,0,5,64,256,256,9223372036854775807,2,867428
10,square,128,128,128,0,0,6,32,64,128,16384,2,775360
10,square,128,128,128,0,0,0,64,256,256,16384,2,782050
10,square,128,128,128,0,0,1,32,256,256,16384,2,761399
10,square,128,128,128,0,0,3,64,256,64,16384,3,728150
10,square,128,128,128,0,0,4,64,256,256,0,3,767288
10,square,128,128,128,0,0,5,64,256,256,9223372036854775807,3,878966
10,square,128,128,128,0,0,6,32,64,128,16384,3,792165
10,square,128,128,128,0,0,0,64,256,256,16384,3,892185
10,square,128,128,128,0,0,1,32,256,256,16384,3,923622
10,square,128,128,128,0,0,2,64,64,256,16384,3,967227
10,square,128,128,128,0,0,4,64,256,256,0,4,900858
10,square,128,128,128,0,0,5,64,256,256,9223372036854775807,4,892185
10,square,128,128,128,0,0,6,32,64,128,16384,4,738946
10,square,128,128,128,0,0,0,64,256,256,16384,4,769511
10,square,128,128,128,0,0,1,32,256,256,16384,4,725255
10,square,128,128,128,0,0,2,64,64,256,16384,4,740458
10,square,128,128,128,0,0,3,64,256,64,16384,4,735161
10,square,128,128,128,0,0,5,64,256,256,9223372036854775807,5,870563
10,square,128,128,128,0,0,6,32,64,128,16384,5,767848
10,square,128,128,128,0,0,0,64,256,256,16384,5,810483
10,square,128,128,128,0,0,1,32,256,256,16384,5,773698
10,square,128,128,128,0,0,2,64,64,256,16384,5,776112
10,square,128,128,128,0,0,3,64,256,64,16384,5,733678
10,square,128,128,128,0,0,4,64,256,256,0,5,761179
10,square,128,128,128,0,0,6,32,64,128,16384,6,765906
10,square,128,128,128,0,0,0,64,256,256,16384,6,774258
10,square,128,128,128,0,0,1,32,256,256,16384,6,775821
10,square,128,128,128,0,0,2,64,64,256,16384,6,760889
10,square,128,128,128,0,0,3,64,256,64,16384,6,727648
10,square,128,128,128,0,0,4,64,256,256,0,6,768920
10,square,128,128,128,0,0,5,64,256,256,9223372036854775807,6,869541
10,large,256,256,256,0,0,0,64,256,256,16384,0,7436878
10,large,256,256,256,0,0,1,32,256,256,16384,0,7442867
10,large,256,256,256,0,0,2,64,64,256,16384,0,7421715
10,large,256,256,256,0,0,3,64,256,64,16384,0,7432942
10,large,256,256,256,0,0,4,64,256,256,0,0,7505611
10,large,256,256,256,0,0,5,64,256,256,9223372036854775807,0,7450558
10,large,256,256,256,0,0,6,32,64,128,16384,0,7493202
10,large,256,256,256,0,0,1,32,256,256,16384,1,7468786
10,large,256,256,256,0,0,2,64,64,256,16384,1,7426362
10,large,256,256,256,0,0,3,64,256,64,16384,1,7629586
10,large,256,256,256,0,0,4,64,256,256,0,1,7123018
10,large,256,256,256,0,0,5,64,256,256,9223372036854775807,1,7570478
10,large,256,256,256,0,0,6,32,64,128,16384,1,7399251
10,large,256,256,256,0,0,0,64,256,256,16384,1,7255787
10,large,256,256,256,0,0,2,64,64,256,16384,2,7556697
10,large,256,256,256,0,0,3,64,256,64,16384,2,7642616
10,large,256,256,256,0,0,4,64,256,256,0,2,7535485
10,large,256,256,256,0,0,5,64,256,256,9223372036854775807,2,9151124
10,large,256,256,256,0,0,6,32,64,128,16384,2,7595346
10,large,256,256,256,0,0,0,64,256,256,16384,2,7580724
10,large,256,256,256,0,0,1,32,256,256,16384,2,7665330
10,large,256,256,256,0,0,3,64,256,64,16384,3,7628575
10,large,256,256,256,0,0,4,64,256,256,0,3,7288256
10,large,256,256,256,0,0,5,64,256,256,9223372036854775807,3,9433196
10,large,256,256,256,0,0,6,32,64,128,16384,3,7630668
10,large,256,256,256,0,0,0,64,256,256,16384,3,7612081
10,large,256,256,256,0,0,1,32,256,256,16384,3,7690617
10,large,256,256,256,0,0,2,64,64,256,16384,3,7368135
10,large,256,256,256,0,0,4,64,256,256,0,4,7258341
10,large,256,256,256,0,0,5,64,256,256,9223372036854775807,4,9492053
10,large,256,256,256,0,0,6,32,64,128,16384,4,7286002
10,large,256,256,256,0,0,0,64,256,256,16384,4,7332662
10,large,256,256,256,0,0,1,32,256,256,16384,4,7147084
10,large,256,256,256,0,0,2,64,64,256,16384,4,7286122
10,large,256,256,256,0,0,3,64,256,64,16384,4,7268095
10,large,256,256,256,0,0,5,64,256,256,9223372036854775807,5,9348048
10,large,256,256,256,0,0,6,32,64,128,16384,5,7564880
10,large,256,256,256,0,0,0,64,256,256,16384,5,7443809
10,large,256,256,256,0,0,1,32,256,256,16384,5,9689068
10,large,256,256,256,0,0,2,64,64,256,16384,5,8333790
10,large,256,256,256,0,0,3,64,256,64,16384,5,9399945
10,large,256,256,256,0,0,4,64,256,256,0,5,7254165
10,large,256,256,256,0,0,6,32,64,128,16384,6,7417879
10,large,256,256,256,0,0,0,64,256,256,16384,6,7506482
10,large,256,256,256,0,0,1,32,256,256,16384,6,7497269
10,large,256,256,256,0,0,2,64,64,256,16384,6,7499361
10,large,256,256,256,0,0,3,64,256,64,16384,6,7688665
10,large,256,256,256,0,0,4,64,256,256,0,6,7513292
10,large,256,256,256,0,0,5,64,256,256,9223372036854775807,6,9492855
10,deep,32,64,513,0,0,0,64,256,256,16384,0,1139045
10,deep,32,64,513,0,0,1,32,256,256,16384,0,1064082
10,deep,32,64,513,0,0,2,64,64,256,16384,0,1043341
10,deep,32,64,513,0,0,3,64,256,64,16384,0,978504
10,deep,32,64,513,0,0,4,64,256,256,0,0,979485
10,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,0,979256
10,deep,32,64,513,0,0,6,32,64,128,16384,0,1010953
10,deep,32,64,513,0,0,1,32,256,256,16384,1,985184
10,deep,32,64,513,0,0,2,64,64,256,16384,1,986306
10,deep,32,64,513,0,0,3,64,256,64,16384,1,1124052
10,deep,32,64,513,0,0,4,64,256,256,0,1,1090301
10,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,1,967658
10,deep,32,64,513,0,0,6,32,64,128,16384,1,955840
10,deep,32,64,513,0,0,0,64,256,256,16384,1,961409
10,deep,32,64,513,0,0,2,64,64,256,16384,2,959135
10,deep,32,64,513,0,0,3,64,256,64,16384,2,1051603
10,deep,32,64,513,0,0,4,64,256,256,0,2,1179244
10,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,2,1326806
10,deep,32,64,513,0,0,6,32,64,128,16384,2,1193556
10,deep,32,64,513,0,0,0,64,256,256,16384,2,1204713
10,deep,32,64,513,0,0,1,32,256,256,16384,2,1210201
10,deep,32,64,513,0,0,3,64,256,64,16384,3,1193606
10,deep,32,64,513,0,0,4,64,256,256,0,3,1202189
10,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,3,1297441
10,deep,32,64,513,0,0,6,32,64,128,16384,3,1223791
10,deep,32,64,513,0,0,0,64,256,256,16384,3,1236219
10,deep,32,64,513,0,0,1,32,256,256,16384,3,1210671
10,deep,32,64,513,0,0,2,64,64,256,16384,3,1170702
10,deep,32,64,513,0,0,4,64,256,256,0,4,1213415
10,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,4,1310160
10,deep,32,64,513,0,0,6,32,64,128,16384,4,1211933
10,deep,32,64,513,0,0,0,64,256,256,16384,4,1255368
10,deep,32,64,513,0,0,1,32,256,256,16384,4,1243992
10,deep,32,64,513,0,0,2,64,64,256,16384,4,1235018
10,deep,32,64,513,0,0,3,64,256,64,16384,4,1227387
10,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,5,1439133
10,deep,32,64,513,0,0,6,32,64,128,16384,5,1159595
10,deep,32,64,513,0,0,0,64,256,256,16384,5,1161889
10,deep,32,64,513,0,0,1,32,256,256,16384,5,1206576
10,deep,32,64,513,0,0,2,64,64,256,16384,5,1205284
10,deep,32,64,513,0,0,3,64,256,64,16384,5,1243380
10,deep,32,64,513,0,0,4,64,256,256,0,5,1209550
10,deep,32,64,513,0,0,6,32,64,128,16384,6,1209560
10,deep,32,64,513,0,0,0,64,256,256,16384,6,1205113
10,deep,32,64,513,0,0,1,32,256,256,16384,6,1253586
10,deep,32,64,513,0,0,2,64,64,256,16384,6,1238342
10,deep,32,64,513,0,0,3,64,256,64,16384,6,1073166
10,deep,32,64,513,0,0,4,64,256,256,0,6,961559
10,deep,32,64,513,0,0,5,64,256,256,9223372036854775807,6,954919
10,wide,32,512,128,0,0,0,64,256,256,16384,0,1153596
10,wide,32,512,128,0,0,1,32,256,256,16384,0,1303991
10,wide,32,512,128,0,0,2,64,64,256,16384,0,1247486
10,wide,32,512,128,0,0,3,64,256,64,16384,0,1250691
10,wide,32,512,128,0,0,4,64,256,256,0,0,1263381
10,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,0,2200362
10,wide,32,512,128,0,0,6,32,64,128,16384,0,1215459
10,wide,32,512,128,0,0,1,32,256,256,16384,1,1213286
10,wide,32,512,128,0,0,2,64,64,256,16384,1,1221037
10,wide,32,512,128,0,0,3,64,256,64,16384,1,1225233
10,wide,32,512,128,0,0,4,64,256,256,0,1,1201428
10,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,1,2224319
10,wide,32,512,128,0,0,6,32,64,128,16384,1,1204413
10,wide,32,512,128,0,0,0,64,256,256,16384,1,1204763
10,wide,32,512,128,0,0,2,64,64,256,16384,2,1219775
10,wide,32,512,128,0,0,3,64,256,64,16384,2,1223571
10,wide,32,512,128,0,0,4,64,256,256,0,2,1209130
10,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,2,2222986
10,wide,32,512,128,0,0,6,32,64,128,16384,2,1206575
10,wide,32,512,128,0,0,0,64,256,256,16384,2,1216681
10,wide,32,512,128,0,0,1,32,256,256,16384,2,1215489
10,wide,32,512,128,0,0,3,64,256,64,16384,3,1213625
10,wide,32,512,128,0,0,4,64,256,256,0,3,1209179
10,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,3,2225821
10,wide,32,512,128,0,0,6,32,64,128,16384,3,1195850
10,wide,32,512,128,0,0,0,64,256,256,16384,3,1203652
10,wide,32,512,128,0,0,1,32,256,256,16384,3,1202730
10,wide,32,512,128,0,0,2,64,64,256,16384,3,1206045
10,wide,32,512,128,0,0,4,64,256,256,0,4,1210341
10,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,4,2218720
10,wide,32,512,128,0,0,6,32,64,128,16384,4,1192244
10,wide,32,512,128,0,0,0,64,256,256,16384,4,1202990
10,wide,32,512,128,0,0,1,32,256,256,16384,4,1203421
10,wide,32,512,128,0,0,2,64,64,256,16384,4,1214107
10,wide,32,512,128,0,0,3,64,256,64,16384,4,1212004
10,wide,32,512,128,0,0,5,64,256,256,9223372036854775807,5,2206321
10,wide,32,512,128,0,0,6,32,64,128,16384,5,1194217
10,wide,32,512,128,0,0,0,64,256,256,16384,5,1194567
10,wide,32,512,128,0,0,1,32,256,256,16384,5,1220125
10,wide,32,512,128,0,0,2,64,64,256,16384,5,1205434
10,wide,32,512,128,0,0,3,64,256,64,16384,5,1214016
10,wide,32,512,128,0,0,4,64,256,256,0,5,1203351
10,wide,32,512,128,0,0,6,32,64,128,16384,6,1199374
10,wide,32,512,128,0,0,0,64,256,256,16384,6,1221207
10,wide,32,512,128,0,0,1,32,256,256,16384,6,1213726
10,wide,32,512,128,0,0,2,64,64,256,16384,6,1205013
10,wide,32,512,128,0,0,3,64,256,64,16384,6,1213186
10,wide,32,512,128,0,0,4,64,256,256,0,6,1210010
